,sentiment,id,date,query,author,text
696739,neg,2253613375,Sat Jun 20 08:27:46 PDT 2009,NO_QUERY,lmarasco69,"@TheStafford Well Michelle, have a fabulous Saturday, I am off to do what I love best.....Clean house...ugh "
1495340,pos,2069900405,Sun Jun 07 16:44:09 PDT 2009,NO_QUERY,bozzlekid,found the best amp for only $100. definitely buying it. gili is the best salesman because it is hers. or at least it was... 
186883,neg,1968443306,Fri May 29 21:26:57 PDT 2009,NO_QUERY,nymetz3007,is /b/ down? 
898521,pos,1693630069,Sun May 03 23:11:52 PDT 2009,NO_QUERY,aHUFFfoSHO,just finished 1 of 4 papers due this week. faboosh. life right now = hell. but im soooo happy my boo visited me 
773205,neg,2303116008,Tue Jun 23 17:45:05 PDT 2009,NO_QUERY,MissKeila,Awww man Patti B. got voted off...I thought she was the underdog and was gonna win this thing! 
931727,pos,1770897674,Mon May 11 22:33:45 PDT 2009,NO_QUERY,CaliGirlEGirl,just got home from working out at the gym- and then went to the spa in my apartment complex- relaxing.... 
1439649,pos,2061540262,Sat Jun 06 21:04:58 PDT 2009,NO_QUERY,ddcullen,@pikachou I love Taylor swift !!  let's agree to disagree on miley but be Taylor fans together haha
285031,neg,1993469548,Mon Jun 01 10:25:41 PDT 2009,NO_QUERY,DustinCW,I wish my neighbor's internet would cut back on 
1174296,pos,1980928613,Sun May 31 08:01:07 PDT 2009,NO_QUERY,sandwichgirl24,@Trixy98 sure did  just hope the good weather stays with us ;D
1291978,pos,2002972438,Tue Jun 02 05:36:01 PDT 2009,NO_QUERY,EveD,"@sheraan Thanks  Any apps that actually give time, instead of waste it? I'd pay for those..."
1200717,pos,1985543018,Sun May 31 17:18:17 PDT 2009,NO_QUERY,KhayeeMariie,@JoshRamsay i wanna go on the 18th but i cant =(.. u guyz shud hit up woodbine beach after 
1587147,pos,2190899175,Tue Jun 16 04:01:35 PDT 2009,NO_QUERY,THISIZJORDAN,@Nockey Haha im not lying! you are! lol 
177440,neg,1965659164,Fri May 29 16:18:42 PDT 2009,NO_QUERY,knitfortattoos,@lemonchild45 what's the matter chickadee? 
665030,neg,2244726913,Fri Jun 19 15:07:59 PDT 2009,NO_QUERY,carryfiasco,@bexiclepop  are you not going now either then?
1378875,pos,2052062869,Fri Jun 05 23:33:06 PDT 2009,NO_QUERY,chupieloo,http://twitpic.com/6q943 - Steve! The love of my life  Goodnight!
848880,pos,1564933712,Mon Apr 20 05:24:23 PDT 2009,NO_QUERY,CarnellUNYC,"@kimmikennedy How U enjoy it, every1 else i know saw it says the same "
1020065,pos,1882303513,Fri May 22 06:37:32 PDT 2009,NO_QUERY,enygma,@e3BethT we're all just amazed you're tweeting about articles right about now  #tek09
136486,neg,1880106434,Fri May 22 00:07:08 PDT 2009,NO_QUERY,MsJuicy313,@mlexiehayden The had some of the best groups...Diddy Pop just kills em 
1388056,pos,2052991261,Sat Jun 06 02:50:19 PDT 2009,NO_QUERY,EviLovesMcFly,@UniqueGuitarist Yes they're the best. 
403732,neg,2058254666,Sat Jun 06 14:34:29 PDT 2009,NO_QUERY,bsbbritneyinfo,@GordonJai93 The end!  9 minutes ago from txt
123219,neg,1833867035,Mon May 18 00:44:36 PDT 2009,NO_QUERY,KeithAMusic,Morning all... Just walking down to get a coffee. Shouldve drove down! I can't feel my face with the wind 
556834,neg,2204374732,Wed Jun 17 02:02:58 PDT 2009,NO_QUERY,sanjuan125,i'm back in school it sucks!!!! 
889267,pos,1687564038,Sun May 03 09:01:40 PDT 2009,NO_QUERY,SMCGaels06,oh what a weekend and it's still not over 
919298,pos,1753790716,Sun May 10 03:28:06 PDT 2009,NO_QUERY,teaganxoxo,@28doomdoom28 I saw that on jonas too  But where is that line from cos I've heard of it my I can't remember where?
1346852,pos,2044406133,Fri Jun 05 09:18:42 PDT 2009,NO_QUERY,isitaboat,Found a good song on #spotify : http://bit.ly/p8xts 
227592,neg,1978091552,Sat May 30 22:25:14 PDT 2009,NO_QUERY,darknes5,@aurihunter yea i watch it everytime it come on tv...i cant pick my fav part though 
652398,neg,2238201358,Fri Jun 19 06:57:50 PDT 2009,NO_QUERY,les_the_mess,@PaperCakes Sorry it broke... 
1550382,pos,2183769796,Mon Jun 15 14:57:45 PDT 2009,NO_QUERY,stephvanrossem,In the rain with pj amir ant almir kristin &amp; mike  love the raain.
92853,neg,1760243101,Sun May 10 21:01:15 PDT 2009,NO_QUERY,melissamohler,@Amanda_Ratliff   sorry to hear that.  i am hoping my insomnia is just temporary....it's been driving me nuts.
636813,neg,2234022881,Thu Jun 18 22:17:37 PDT 2009,NO_QUERY,neekbreek,@toastcommunism ikr him and francois better be coming back 
651045,neg,2237757340,Fri Jun 19 06:18:53 PDT 2009,NO_QUERY,LaylaNatalie,"@beatbutcha nah, im packing "
1528066,pos,2177311849,Mon Jun 15 05:52:37 PDT 2009,NO_QUERY,pr0f4ne,@zacxor schick mir mal pls ne email an pr0f4ne19@googlemail ty 
393510,neg,2055417161,Sat Jun 06 09:16:38 PDT 2009,NO_QUERY,tannwick,@naughtymutt @violetbakes We have had our first gogo based argument - could only find one bag 
415067,neg,2060976171,Sat Jun 06 19:56:35 PDT 2009,NO_QUERY,justplainspring, time to leave my mountains. Back to Bama we go.
257552,neg,1984993547,Sun May 31 16:12:53 PDT 2009,NO_QUERY,ChelsDuff,We just lost in extra innings  now I have to recharge my back with some mountain dew 
551361,neg,2203139736,Tue Jun 16 23:06:29 PDT 2009,NO_QUERY,CrystalTayah,goodnght tweeties who don't pay attention to anything i write! byeeeeeeeeee 
468892,neg,2176092356,Mon Jun 15 02:53:36 PDT 2009,NO_QUERY,thisisjme,"Damn RCT! I'm so tired! Ugh. I'm so down right now, I need my favorite girls "
388949,neg,2054347463,Sat Jun 06 07:09:04 PDT 2009,NO_QUERY,Gravija,I hope there won't be complications with the fall i had just now. Already the pain is intensifying. 
1023595,pos,1883036424,Fri May 22 07:54:13 PDT 2009,NO_QUERY,OdeToCode,"@brianrandell Working on your executive platinum fflyer status for the year, eh? "
13441,neg,1553240980,Sat Apr 18 13:44:32 PDT 2009,NO_QUERY,pheeduane,I want jbro to comment me! 
313326,neg,2001728884,Tue Jun 02 01:52:18 PDT 2009,NO_QUERY,seanftwyea,@alicedoherty  hope your alright!! Work is gash xx.
982045,pos,1834167770,Mon May 18 01:53:25 PDT 2009,NO_QUERY,j3im3,just got home. stopped by @ AJ's 
186542,neg,1968361883,Fri May 29 21:16:46 PDT 2009,NO_QUERY,tia_smiley,Now I'm watching The Tonight Show. Jay Leno's last show. 
19091,neg,1556769322,Sun Apr 19 00:15:28 PDT 2009,NO_QUERY,whoisB,@GahDESS GOODNIGHT!  I hate it that I don't get a warning beep. 
653628,neg,2238943587,Fri Jun 19 07:56:21 PDT 2009,NO_QUERY,BenGoubeaux,I went to the reds game yesterday and I had great seats 8 rows from the reds dugout. To bad they lost. 
1466034,pos,2064423260,Sun Jun 07 06:13:32 PDT 2009,NO_QUERY,Mel_JBTT_22,Want to go to DdO!!  . Had such a wonderful time there!!
1382653,pos,2052486675,Sat Jun 06 00:53:52 PDT 2009,NO_QUERY,sarahsands,goodnight goonight 
536008,neg,2198245128,Tue Jun 16 15:48:18 PDT 2009,NO_QUERY,msloloknitter3,@jvon49 You still did not answer my question. Where is MD? I am updating my verizon plan. Did not get a tweet today. 
1457167,pos,2063562455,Sun Jun 07 03:09:53 PDT 2009,NO_QUERY,TaylorHann,Toodeling off to bed now to watch a bit of TV. Almost looking forward to going to school tomorrow  Nighty night my wee pumpkin head.
1072816,pos,1966652757,Fri May 29 18:09:15 PDT 2009,NO_QUERY,Silentbx,"@madsxy1 thnx  @ashleylately11 its been good, urs?"
1307014,pos,2012137558,Tue Jun 02 20:07:52 PDT 2009,NO_QUERY,kristyj077,YAY! My photo shows up now!!! 
987895,pos,1834708739,Mon May 18 03:56:23 PDT 2009,NO_QUERY,MANDY_my_melody,@adamtylerx hey adam.  thanx for warning me about the poser.please make sure all the other guys know its not me.thanx again hunn.ur awsome
914668,pos,1752920398,Sat May 09 23:27:04 PDT 2009,NO_QUERY,r0ssma,"loves the new Mother's Day snl digital short, mother lover, oohhhh cornyness "
185718,neg,1968132477,Fri May 29 20:49:17 PDT 2009,NO_QUERY,burngreenbunny,Lol ok ok dank is NOT the equivalent of drank. Fuck 
202079,neg,1972042913,Sat May 30 08:26:28 PDT 2009,NO_QUERY,karmachord,@RedMummy Oh...bet @willtompsett gets to be on the elite team  He's always better than me!
319559,neg,2003082359,Tue Jun 02 05:50:28 PDT 2009,NO_QUERY,DreeEllie,@IamHaitianFresh twitter heard from you yesterday before i did 
601947,neg,2221269578,Thu Jun 18 05:03:15 PDT 2009,NO_QUERY,OfeliaAibaneZ,is really really sad 
1282178,pos,2001811649,Tue Jun 02 02:09:21 PDT 2009,NO_QUERY,hotkimchi,@aneehan thnks fr th mmrs 
635481,neg,2233632658,Thu Jun 18 21:39:24 PDT 2009,NO_QUERY,stephylu,I didn't get carded to drink?  this saddens me
345366,neg,2015883243,Wed Jun 03 05:43:37 PDT 2009,NO_QUERY,_Philly,misses his em1 
1505434,pos,2072389558,Sun Jun 07 20:56:02 PDT 2009,NO_QUERY,LilKrantz,Studied for finals for about 600 hours. Vivanse is my new best friend!!! Thanks Alex! 
980097,pos,1833992644,Mon May 18 01:12:57 PDT 2009,NO_QUERY,CateP36,@WTFJAY night hope you get more rest this time 
966397,pos,1827690286,Sun May 17 11:14:34 PDT 2009,NO_QUERY,maryy11,first post on twitter! 
523074,neg,2192997516,Tue Jun 16 07:51:12 PDT 2009,NO_QUERY,m00min,Man I suck at drawing any kind of icon that involves people 
1498349,pos,2070562011,Sun Jun 07 17:55:01 PDT 2009,NO_QUERY,dinasaurus_rex,The tony of the revival of west side story. Holy shit. He's unbelievable. Delicious 
961272,pos,1827030329,Sun May 17 09:50:36 PDT 2009,NO_QUERY,cheerlover1995,at home!!! i think im going to go swimming today!!! 
1383237,pos,2052544963,Sat Jun 06 01:05:56 PDT 2009,NO_QUERY,joanl,@klstewart Not all of them. Up here they are GNER staff in new uniforms and they are really helpful  
513014,neg,2190280334,Tue Jun 16 02:16:36 PDT 2009,NO_QUERY,smiliegirl23,filling the time before i have to go to work 
644705,neg,2236096591,Fri Jun 19 02:50:46 PDT 2009,NO_QUERY,anisharaghu,is it not enough that i bought the cd on yoga .... do i really have to do it everyday.... 
1001726,pos,1880135780,Fri May 22 00:12:43 PDT 2009,NO_QUERY,GnDx,@darkid es el segundo blog  el otro es mylittlebaby.com.mx
381350,neg,2052766855,Sat Jun 06 01:56:41 PDT 2009,NO_QUERY,FergusHogarth,"@hortovanyi yup, likely to be shite.  but we'll see!"
245439,neg,1982007382,Sun May 31 10:20:19 PDT 2009,NO_QUERY,HighSadittyNee,SAY SOMETHIN TO THEIR TWIT 
933539,pos,1791938386,Wed May 13 21:35:39 PDT 2009,NO_QUERY,073007,I loooove the new jordin sparks song  &amp; i cant wait to hear who is in the finale!
1006846,pos,1880645834,Fri May 22 01:59:25 PDT 2009,NO_QUERY,socialpreneur,"@papadimitriou I did, too.  But it's a wonderful present to the volunteers and speakers. #tedxtokyo"
853282,pos,1573151506,Mon Apr 20 23:55:52 PDT 2009,NO_QUERY,Twitilicious,@waltermosley PLEASE HELP PASS THIS ON FOR THE KARDASHIANS  http://beta.twiddeo.com/8a3
990220,pos,1834964933,Mon May 18 04:45:06 PDT 2009,NO_QUERY,simandsim,"ok.. lunch... i'm up for it, so I'm gona go get me a jambon "
914482,pos,1752873938,Sat May 09 23:17:08 PDT 2009,NO_QUERY,ummgeri,@whatyoudeserve hahaha. do it  you'll have a blast.
405351,neg,2058667772,Sat Jun 06 15:23:41 PDT 2009,NO_QUERY,WeShareOneSky,I'm bleeding and Careys gone  But I'm watching anime so yay  plus i have mints :3
5520,neg,1469107859,Tue Apr 07 05:14:00 PDT 2009,NO_QUERY,mrhankmanthe3rd,@lauraEchilds ohhhh  but I will be ever so sad and you know you need to talk to me atleast once aday!
621350,neg,2228776046,Thu Jun 18 14:52:17 PDT 2009,NO_QUERY,Neumen,"Flights delayed out of NY. Rerouted flights to get home. In a center seat  oh well, at least I'm going home..."
207563,neg,1973512982,Sat May 30 11:17:43 PDT 2009,NO_QUERY,euphrosyna,Britain's Got Talent is making me cry. 
1427315,pos,2059366295,Sat Jun 06 16:47:19 PDT 2009,NO_QUERY,sjguando,i dont like getting so excited about jobs bc i dont want it to end up sucking. haha play time. 
861247,pos,1676615674,Fri May 01 22:35:46 PDT 2009,NO_QUERY,marshymelly,http://twitpic.com/4dzjy - Teddy grows stache for winter 
527399,neg,2194630013,Tue Jun 16 10:03:06 PDT 2009,NO_QUERY,Sarahforthefail,The bus is hot. 
535789,neg,2198123262,Tue Jun 16 15:38:08 PDT 2009,NO_QUERY,brittani08,I forgot my sunglasses! Not to happy about the sunshine today   
656785,neg,2240682683,Fri Jun 19 10:02:18 PDT 2009,NO_QUERY,loveandbooze,I don't know how I did it! 
331939,neg,2012888802,Tue Jun 02 21:29:12 PDT 2009,NO_QUERY,vecinta,why does everything i have around here gets eaten? 
1549828,pos,2183599231,Mon Jun 15 14:43:41 PDT 2009,NO_QUERY,KeithOD,"@Goodness500 that river in Indo sure looks nasty, I'd recommend swimming in Bass Lake, CA (PRNS) "
510871,neg,2189758702,Tue Jun 16 00:50:02 PDT 2009,NO_QUERY,Cass_Denton,Eyes redder than ever! F*@k pollen! 
553315,neg,2203597488,Wed Jun 17 00:05:47 PDT 2009,NO_QUERY,LiverpoolFan74,"@camillaaax No, but plenty of cloud, looks like it may try. "
357195,neg,2044575559,Fri Jun 05 09:33:09 PDT 2009,NO_QUERY,kerrixface,I have so much to do after school. 
1574628,pos,2189267761,Mon Jun 15 23:38:08 PDT 2009,NO_QUERY,niccibandana,@Tripl3A how am i soft cuz i don`T wanna talk about your 0LD sex life..nasty ass...talk about your new one ..the one that`S bandana less 
1150337,pos,1978440973,Sat May 30 23:21:57 PDT 2009,NO_QUERY,WRECKAMIC,@ashleyizc00l http://twitpic.com/6bi4b - lookin right...glad i did see lol  u a mess
633768,neg,2233107843,Thu Jun 18 20:50:42 PDT 2009,NO_QUERY,hilaryxvx,in bedbed up early tomorrow to shop in provincetown. last day in cape cod 
1599420,pos,2193429273,Tue Jun 16 08:26:49 PDT 2009,NO_QUERY,katie_fruitcake,I'm back.  ooh it was so cool again. 
893022,pos,1691420318,Sun May 03 17:49:22 PDT 2009,NO_QUERY,hellenotto,@arimatheia Sure! 
937907,pos,1793331105,Thu May 14 02:16:36 PDT 2009,NO_QUERY,J_S_C_C,just got home from one hour of running! PUH! 
835843,pos,1558315591,Sun Apr 19 07:59:39 PDT 2009,NO_QUERY,nacarr,meeting my niece for the first time today 
197681,neg,1971055975,Sat May 30 06:05:02 PDT 2009,NO_QUERY,Ashmrx,"@alick36 @zanidia YES HE IS VERY HOT INDEED. Oli is a mean guy  i think tom wears contact lens, but whocares they're both dreamy :3"
1320078,pos,2014547402,Wed Jun 03 01:54:01 PDT 2009,NO_QUERY,sugartastic,@shiggybythebay Foster's was one of the best cartoons ever. :3 I loved it. I wish it still showed on TV... it made me laugh so hard. 
1203029,pos,1985966975,Sun May 31 18:06:32 PDT 2009,NO_QUERY,nikihighfive,eating a BBQ sandwich ! yummmmmmmmmmm 
377300,neg,2051870341,Fri Jun 05 23:01:12 PDT 2009,NO_QUERY,Paolalefty,@jordanknight wish I sould be any where close to your shows   Pls come to South America!
1089240,pos,1969681020,Sat May 30 00:50:52 PDT 2009,NO_QUERY,curlydena,@darraghdoyle wahoo! very best of luck. what a fab day to do it on too! 
327480,neg,2009680145,Tue Jun 02 16:05:50 PDT 2009,NO_QUERY,neseec,im in sooooo much pain!!! someone please get me out of here!!! and then i have to drive home. this will be an eventful drive 
1372978,pos,2051287749,Fri Jun 05 21:30:37 PDT 2009,NO_QUERY,leesweekeat,@carlo_miguel You're a fan of WWE?! Me too! 
1446371,pos,2062502086,Sat Jun 06 23:25:06 PDT 2009,NO_QUERY,carlcortez,mom brought us a gallon of ice cream. yum! 
260823,neg,1985766272,Sun May 31 17:43:56 PDT 2009,NO_QUERY,katielharris,"ah.. so confused, this is the weirdest site "
154218,neg,1933123800,Tue May 26 23:03:32 PDT 2009,NO_QUERY,nanizza,wants to whack someone in the head. I feel numb  
982986,pos,1834253081,Mon May 18 02:13:12 PDT 2009,NO_QUERY,kriscorrea,@simplyu yeP!  watch it!  it's a back to back season ender  e eps
1279681,pos,2001558366,Tue Jun 02 01:17:03 PDT 2009,NO_QUERY,TorontoPictures,Free Online tool for get more info about pictures - www.jpginfo.com. Check it out 
1464729,pos,2064271433,Sun Jun 07 05:46:58 PDT 2009,NO_QUERY,xdevinnbabyy,Gonna be late for work I think... Uh oh. Breakfast in the car 
631261,neg,2232267630,Thu Jun 18 19:40:54 PDT 2009,NO_QUERY,rubybabydoll,@diego1234 -- my meebo has gone bonkers. i can't see any online friends 
625351,neg,2230210225,Thu Jun 18 16:47:36 PDT 2009,NO_QUERY,mmolai,"Anyone else waking up early tomorrow for new iPhone, guess I'll be getting in line around 5  glad the apple store is 5 minutes away."
286466,neg,1993920064,Mon Jun 01 11:08:03 PDT 2009,NO_QUERY,Sofster86,first time in 2 weeks that i actually studied all day - about the Air France flight: so sad and scary! 
131694,neg,1835587532,Mon May 18 06:19:36 PDT 2009,NO_QUERY,Fullearths,@carrielee oh!  did you go all the way back home for your laptop?
103976,neg,1796895202,Thu May 14 10:12:59 PDT 2009,NO_QUERY,MsPaigeMusic,@ThisIsJester dammit I fell asleep 
1075521,pos,1967210275,Fri May 29 19:10:04 PDT 2009,NO_QUERY,jam237,@gma Tell Mellody that Unbroke is great...   Someone finally made finances entertaining...
164446,neg,1960381038,Fri May 29 07:52:27 PDT 2009,NO_QUERY,littlesunflower,"@MrsHoskins ooh I've got that DVD, never got around to watching it   Is it any good?"
78543,neg,1751418604,Sat May 09 19:24:16 PDT 2009,NO_QUERY,rawmeet,drat ... tried to share iTunes lib b/w #windows and #mac and lost it completely  time to re-rate everything  #itunes
607413,neg,2222952155,Thu Jun 18 07:39:30 PDT 2009,NO_QUERY,sowrongitsmich,my feet hurt like crazy... and i'm seriously exhausted... 
1345335,pos,2043979358,Fri Jun 05 08:41:39 PDT 2009,NO_QUERY,daisyshirocker,Drew Thompson from We The Kings looks mega like Mike Carden. 
1569025,pos,2188323347,Mon Jun 15 21:41:23 PDT 2009,NO_QUERY,catcherdudesmom,@Glass_Half_Full... Now if I win ur Red Tote Purse  GIVEAWAY!   http://twurl.nl/y1pnrk  .. I will twist my arm and do 1 opening it. 
964133,pos,1827496394,Sun May 17 10:50:05 PDT 2009,NO_QUERY,joemillz,@Shay_Marie 
704375,neg,2256020334,Sat Jun 20 12:08:29 PDT 2009,NO_QUERY,Tanya_Horie,"argh, Alexander the cat having second asthma attack of the day.  Why oh why did we switch the litter   Vet on Monday"
414364,neg,2060805520,Sat Jun 06 19:36:44 PDT 2009,NO_QUERY,paige1315,@sarahchat o did u see jb is going back to dallas im sad 
1154870,pos,1978956402,Sun May 31 01:04:18 PDT 2009,NO_QUERY,jamillemolina,is @ Saigon International Airport awaiting our PAL flight back home. 
425402,neg,2063318614,Sun Jun 07 02:10:55 PDT 2009,NO_QUERY,twebbstack,"@himynameisrose yeah it was, and i went but didnt get in  but its life ha"
1212061,pos,1989212568,Mon Jun 01 00:44:01 PDT 2009,NO_QUERY,magnezi,@simon Goodluck. I've heard the AWS lecture already but each time I like it more 
604320,neg,2221912095,Thu Jun 18 06:12:10 PDT 2009,NO_QUERY,kittylove32,raining and feeling crappy 
1567032,pos,2187904971,Mon Jun 15 20:59:20 PDT 2009,NO_QUERY,josephranseth,"@brandisco Yup, you've got me figured out... lol  And now, so does the rest of the world "
220205,neg,1976577291,Sat May 30 18:29:26 PDT 2009,NO_QUERY,highdizzle,just got home from the beach and sadly enough i left my celly there...i am out of contact with the outside for going on 13 hours 
635732,neg,2233709651,Thu Jun 18 21:46:33 PDT 2009,NO_QUERY,naanmonster,"is watching the last temptation of christ, drinking sangria, and is very all by myself. "
1521539,pos,2176335970,Mon Jun 15 03:35:33 PDT 2009,NO_QUERY,MyriadLife,@AnnHawkins Thanks 
1572566,pos,2188955969,Mon Jun 15 22:55:34 PDT 2009,NO_QUERY,JacobMilkSquare,"Haha, Chewy is walkin with mee. "
738270,neg,2265429193,Sun Jun 21 06:33:48 PDT 2009,NO_QUERY,Thorpe,@Agreb On a Sunday? 
1344012,pos,2039819447,Thu Jun 04 22:53:21 PDT 2009,NO_QUERY,prp2,"@revmem Yup.  Was saying that I surprisingly enjoyed it. Expected something horribly dry, but it was actually pretty entertaining to me."
1252117,pos,1996636441,Mon Jun 01 15:25:26 PDT 2009,NO_QUERY,CHeez12,@songsstuck Okay. I can die now. 
1151504,pos,1978570026,Sat May 30 23:46:10 PDT 2009,NO_QUERY,ChEmIcALbUlLeTs,@JoelMadden  I hav to wait too 
784000,neg,2324053361,Thu Jun 25 02:09:52 PDT 2009,NO_QUERY,KaveyF,"@FoodUrchin Never used to have to do this, and used to get loads of flowers and courgettes. But last 3-4 years crap. "
1063221,pos,1964396814,Fri May 29 14:10:14 PDT 2009,NO_QUERY,LAFerry,@Breatheband Ahhh so excited!  I was jammin to Classified in the car today and realized how much I wantcha new stuffff 
1063399,pos,1964426564,Fri May 29 14:13:02 PDT 2009,NO_QUERY,suppskank,friday  hell yea .
892483,pos,1691200053,Sun May 03 17:19:29 PDT 2009,NO_QUERY,ilikeoreos,At Dora/Uriel/Melodys new apartment  best part is it's right across the street!
1058940,pos,1963049073,Fri May 29 12:07:29 PDT 2009,NO_QUERY,jebbie830,@meginaregentina story of my life right now babe... come home and we can wallow in our sorrows together 
1050390,pos,1960695376,Fri May 29 08:21:55 PDT 2009,NO_QUERY,pinkfaery,Just finishing my break. Back off to work for hour 40minutes and then hometime. Love you Jase 
731555,neg,2263855858,Sun Jun 21 02:00:49 PDT 2009,NO_QUERY,pitrapetite,So sadly n got shocked see my baby little sis got violence from her BF..! 
898538,pos,1693630697,Sun May 03 23:12:00 PDT 2009,NO_QUERY,Coruscate2009,I'd forgotten how much fun it was to watch Transformers and Gundam Wing.  Gonna start on Shutter Island now.
981165,pos,1834089446,Mon May 18 01:35:16 PDT 2009,NO_QUERY,sharonkparker,@soniachoquette Oh Snap! I wish I knew. I would have loved to attend. I just started tapping into you as a resource. Love the cards! 
686667,neg,2251084298,Sat Jun 20 02:23:15 PDT 2009,NO_QUERY,nishajl,possibly just missed out on free Glasto tickets because it's so last minute and I have stuff organised. Gutted again. 
1428526,pos,2059581772,Sat Jun 06 17:13:19 PDT 2009,NO_QUERY,TurnTo2news,@PenguinJanet I'm trying to decide between a new iPhone or a blackberry! 
650799,neg,2237676472,Fri Jun 19 06:11:19 PDT 2009,NO_QUERY,ChicagoBama,Is sad that she finally had to turn the air conditioning on @ home 
1590295,pos,2191373298,Tue Jun 16 05:08:18 PDT 2009,NO_QUERY,radiojayde,"@taeboqueen66 Needed a time-out but I'm back! Thanks for the love- good to be missed, girl! xo "
1172228,pos,1980602947,Sun May 31 07:11:35 PDT 2009,NO_QUERY,lboroush,@franzia86 sooo jealous! try not to sing along too much during the show. 
1149850,pos,1978384784,Sat May 30 23:11:53 PDT 2009,NO_QUERY,NBBROX,just got home form the party!!! had an AWESOME time....laughed at my brother doing the &quot;macarena&quot;...lol 
245992,neg,1982141605,Sun May 31 10:36:38 PDT 2009,NO_QUERY,StormClaudi,"Why won't my picture show???   Oh well, I'll get to see my &quot;Caro Kellan&quot; on TV tonight with &quot;Sexiness is a Warm Rob&quot; and T!"
1580223,pos,2190043684,Tue Jun 16 01:36:25 PDT 2009,NO_QUERY,eyzan,I've put twitter in my blog! Cool 
507998,neg,2189050202,Mon Jun 15 23:07:46 PDT 2009,NO_QUERY,_stineviv,i can't sleep. i wish nicky didn't go to bed 
675889,neg,2248232183,Fri Jun 19 20:18:11 PDT 2009,NO_QUERY,LPrecords,"#LOFNOTC now that we're getting to be a trending, I'm getting burnt out "
273296,neg,1990368654,Mon Jun 01 04:40:42 PDT 2009,NO_QUERY,holyschmoke,@nell_xo Not been there since April  lambs http://ow.ly/alvy cows next to cuz's hse http://ow.ly/alvE &amp; mini horses!  http://ow.ly/alvG
1287849,pos,2002411368,Tue Jun 02 04:08:02 PDT 2009,NO_QUERY,bgevedon,holy shit.. Its way too fucking earlyyy... Howeverrrr.... TLFG! Efff yaaaaa 
1510782,pos,2175000102,Sun Jun 14 23:50:06 PDT 2009,NO_QUERY,slimkillz,the breeze feels nice  night everyonee.
1459514,pos,2063760732,Sun Jun 07 03:58:26 PDT 2009,NO_QUERY,Tabeline,"still awake, wonder why "
883367,pos,1686121825,Sun May 03 03:52:29 PDT 2009,NO_QUERY,FSDS,@sweynh @robinmatthewfry she still looks good actually 
559590,neg,2205011520,Wed Jun 17 03:43:28 PDT 2009,NO_QUERY,MoonUnit2004,@danluvisiart Why are you never on MSN anymore! I am here waiting to talk to you and BAM you are gone 
579301,neg,2213431595,Wed Jun 17 15:21:54 PDT 2009,NO_QUERY,iamdelle,"And I'm going mad. My gym shoes are in storage. I planned to get back into my running routine tonite, so much for that "
838557,pos,1559130237,Sun Apr 19 10:20:19 PDT 2009,NO_QUERY,MsCrissy,@ZachHump wassup.. I'm chillllllllll 
1248847,pos,1995939724,Mon Jun 01 14:16:59 PDT 2009,NO_QUERY,musick_fan,Taking a break at practice. I love her so much. 
821363,pos,1554016470,Sat Apr 18 15:50:21 PDT 2009,NO_QUERY,caylaann,"Went to Lake Winnie with Michael, Jessica, Tony, Mandy, and Tessah. It was fun. "
1013595,pos,1881338105,Fri May 22 04:21:59 PDT 2009,NO_QUERY,craiggav,@BleuMuze Thanks. 
1468766,pos,2064797719,Sun Jun 07 07:11:37 PDT 2009,NO_QUERY,FADKOG,@JenMaselli Is she sneaking out and going to raves in the middle of the night? Or do strange little emo boys come lurking around for her? 
514988,neg,2190746871,Tue Jun 16 03:36:43 PDT 2009,NO_QUERY,allyouzombies,@jusadbella i stand by my frankie love.  and now i really don't know who to back
1170456,pos,1980376456,Sun May 31 06:33:41 PDT 2009,NO_QUERY,codycogar,last night was really good 
467900,neg,2175878971,Mon Jun 15 02:15:43 PDT 2009,NO_QUERY,steamedbeetle,"Had 12 solid hours today. Woke up 2.45, ate lunch and ate frozen Great Apple Thing with milk while watching stardust. Now my head hurts "
452126,neg,2069941269,Sun Jun 07 16:48:44 PDT 2009,NO_QUERY,TruSounz,Sunday Confession on behalf of me and Lebron: the lakers are the best TEAM in the NBA this year   man It hurts to say that
594499,neg,2218527489,Wed Jun 17 22:38:49 PDT 2009,NO_QUERY,liisachang,Going to sleep after two discs of one tree hill. Way too much crying in one night 
830687,pos,1557336906,Sun Apr 19 03:29:10 PDT 2009,NO_QUERY,VioletsCRUK,@linehan Lol Oh right - don't worry we won't make you the official Tweeter-upperer organiser. Hope the hangover is better later. 
323682,neg,2005537496,Tue Jun 02 09:50:19 PDT 2009,NO_QUERY,treesmurf11,"Facebook functions for DSi, cool. I'm liking this user generated segment, oh wait, she said no more on that "
1311664,pos,2013509585,Tue Jun 02 22:51:07 PDT 2009,NO_QUERY,TragicPixels,Adding new collage sheets 
793330,neg,2326593928,Thu Jun 25 07:15:07 PDT 2009,NO_QUERY,Andilliana,"@smileylady seeing the blue sky is torturous..and then don't u know it,come wkend it'll rain "
1476403,pos,2066084133,Sun Jun 07 09:51:30 PDT 2009,NO_QUERY,thebeanboy23,"If your at Britney as well as me tonight, have fun! I'm in the 02 lounge "
576147,neg,2211456434,Wed Jun 17 12:52:39 PDT 2009,NO_QUERY,Melig123,@JASONNIAD Shut up. PS Chris johnson was walking around with a cane yesterday. I asked him if he was taking classes but he didn't get it 
